Member ID,Name,Vote,Party,Constituency,County,Profile URL
membership:b3e05c9f98f292bad44be01874a0d0377505c9eb1218d8009d874adcee47c645,CS Amollo Paul Otiende,Yes,ODM,Rarieda,Siaya,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/paul-otiende-amollo/
membership:bdd5674f95fdf58f1ebc623ae61e02e53ed6692e36d50f96a9f128402556bebc,Masara Peter Francis,Yes,ODM,Suna West,Migori,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/peter-francis-masara/
membership:ebacfedde9519caeeb3b566b96bc11d937f632ed173f4ef343899a12b2ea166c,Protus Ewesit Akujah,Yes,UDA,Loima,Turkana,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/protus-ewesit/
membership:8375804f28e1aff00f2df04d480b4f736a41dea614d316cdae624d6462049a04,Bedzimba Rashid Juma,Yes,ODM,Kisauni,Mombasa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/rashid-juma-bedzimba/
membership:8fc0947b181b98d28d34ece4f5b82bbdddd4738c171e17f42fd12e9ab1e0f9e5,Tonkei Rebecca Noonaishi,Yes,UDA,—,Narok,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/tonkei-rebecca-noonaishi/
membership:3e557ac6f50c2aafb2139e472e9cde39da3ebf66866aa955477716e94fa47851,Reuben Kiborek,Yes,UDA,Mogotio,Baringo,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/reuben-kiborek/
membership:e6b034d629d6a69b84025e45624e36ab828967809addd83fb226f95ac9ed24d7,Ken Chonga,Yes,ODM,Kilifi South,Kilifi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/richard-ken-chonga-kiti/
membership:a5fefcaf8d5ea8abdf99e0baab9b6332556adb7bae6adda6c27507dbfee437cf,Busia Ruth Adhiambo Odinga,Yes,ODM,—,Kisumu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/ruth-adhiambo-odinga-busia/
membership:114407d846953fc8a4b0b0bf520b6b78d529945833681e3579e44f983d320058,Rutto Julius Kipletting,Yes,UDA,Kesses,Uasin Gishu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/rutto-julius-kipletting/
membership:01d1efed0bbf27043057ff4567671b21b8578669a0b8ec312809d6f33363f97b,Parashina Samuel Sakimba,Yes,ODM,Kajiado South,Kajiado,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/samuel-sakimba/
membership:3aa16dfe53261fba9f2a07a3253231cb23d9bfebde309808088b73a7a62dd5e1,Korere Sarah Paulata,Yes,JP,Laikipia North,Laikipia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/sara-paulata-korere/
membership:a529a0975d9734e2f7cdf864b0d5f0d4ecbf6c138423adfaff0d589397e7e753,Jematiah Flowrence Sergon,Yes,UDA,—,Baringo,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/sergon-florence-jematiah/
membership:71ccf4278f9cd834d5a43de5c2c832ec6e89cc7db249a31e7f34718486d12f18,Abdullaih Bashir Sheikh,Yes,UDM,Mandera North,Mandera,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/sheikh-abdullahi-bashir/
membership:203ded963d4d5f3b379bbce11402b01b5b3cfbece2848b5eef31c427f8cc9e0a,Shinali Bernard Masaka,Yes,ODM,Ikolomani,Kakamega,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/shinali-bernard-masaka/
membership:24a500a77eb43fb520be8c02bbe48fce615a20e31e57a6ac124dc1e70b521060,Amina Udgoon Siyad Kuno,Yes,JP,—,Garissa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/siyad-udgoon-amina/
membership:a6d465d6d977771ffe43219548bd15659561f13dc8e89b5432b18ccc9fddd015,Suleka Hulbale Harun,Yes,UDM,—,Mandera,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/suleka-hulbale-harun/
membership:591cebf7e3c45b3775e998d666d7579f32637cfba4b4a999f803257b773c06fc,Kiamba Suzanne Ndunge,Yes,WDM-K,Makueni,Makueni,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/suzanne-ndunge-kiamba/
membership:67d428ed0dd0446f1ebed2b6de93c4d7d8ca66bf1d5014afbd721096f44c358f,Nzambia Kithua Thuddeus,Yes,WDM-K,Kilome,Makueni,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/thaddeus-kithua-nzambia/
membership:cefbcc0de2137756c813b1473b834bb68ac7ef2ee8d10eef4a1ccc703aa4862f,Wetangula Timothy Wanyonyi,Yes,ODM,Westlands,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/timothy-wanyonyi-wetangula/
membership:e9e7c6141fcc5bed89863ef73f4546544ce3e50307785b65d012a9e0d0d5ff7e,Titus Khamala,Yes,ODM,Lurambi,Kakamega,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/titus-khamala-mukhwana/
membership:13dbe7c87a16c0342cc225008950ea86565533e547941501b057bd47cc97fbba,Odege Tom Mboya,Yes,ODM,Nyatike,Migori,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/tom-mboya-odege/
membership:5f1ae2a9467ab7b5567683b381c2433d48ff4279f2e5a4449cdcf03b2f9d0ce1,Tonui Joseph Kipkosgei,Yes,UDA,Kuresoi South,Nakuru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/tonui-joseph-kipkosgei/
membership:524e6e30e21554b8be75737a89e22ab1087ccf6ce59265c40c869123b76c080f,Timothy Kipchumba,Yes,IND,Marakwet West,Elgeyo Marakwet,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/timothy-kipchumba/
membership:b739c09a2ad03f904168a75a911b38a559fd48c900961033937edc6b7257e2ef,Koech Kipngetich Victor,Yes,CCM,Chepalungu,Bomet,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/victor-kipngetich-koech/
membership:0f5bcacb74cd77542947156db1130deea381fff2b796229bb5b86259ca9a5676,Wanjiku John Njuguna,Yes,UDA,Kiambaa,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/wanjiku-john-njuguna/
membership:486f3aef9415ade5bfb703241f8e173b0859dcf700a2ee34b99264d8b9a97926,Wilberforce Ojiambo Oundo,Yes,ODM,Funyula,Busia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/oundo-wilberforce-ojiambo/
membership:ea4806bd520faac1fa37f40b36879037ec5c357e52c0ffec83516078e9cc8472,Kamket Kassait William,Yes,KANU,Tiaty,Baringo,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kassait-william/
membership:ca591d8cdc67046435b2d004da643629a89b547f66c5f9ce6e068dd48bbec564,Thuku Zachary Kwenya,Yes,JP,Kinangop,Nyandarua,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/zachary-kwenya-thuku/
membership:d5877ca900afab5c181615daa51994d9f157cf1ffa9c0f8f4f93ec415ed0988b,Abdirahman Mohamed,No,JP,Lafey,Mandera,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/abdirahman-mohamed-abdille/
membership:ec4012d41b23f0838e838c9f93a18e88f50c87f05c88d84c6f3d5519cb5d543f,Abdul Rahim Dawood,No,IND,North Imenti,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/abdul-rahim-dawood/
membership:ead63526002d43047a18083d6f2ba83180c3b4fdf5a91f26a61be1e65281218b,Ichung’wah Antony Kimani,No,UDA,Kikuyu,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/anthony-kimani-ichungwah/
membership:e112e1a1cfff6333d2f26c18087be65e59451344730bdde18a7c608c39907337,Baya Owen Yaa,No,UDA,Kilifi North,Kilifi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/baya-owen-yaa/
membership:2c8c8cbe61e42b2a935862a13d1b050588dcf0eeb7b4569b17517b895905ec9f,Bernard Kibor Kitur,No,UDA,Nandi Hills,Nandi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/bernard-kitur-kibor/
membership:46ae481acb4f3fe719c08c8da376b9f784e1db1e305d31600c18b9707e720e21,Chepkwony Charity Kathambi,No,UDA,Njoro,Nakuru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/charity-kathambi-chepkwony/
membership:e7f0e9e5bcd9c42a7cfa9c30f3c30a858fe635863f2ad4c6a8cb87b387a4946e,Charles Kamuren,No,UDA,Baringo South,Baringo,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kamuren-charles/
membership:24e4a72e091e9c62e50e05e8e540b7553cb203e5fe77cf1ad050db875e2ef195,Murugara George Gitonga,No,UDA,Tharaka,Tharaka Nithi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/george-gitonga-murugara/
membership:d35d7fee3979c7a893068ca5903b1cbf8bf950a1145fc0d796a07ac0aaaf6190,Gideon Kimaiyo,No,UDA,Keiyo South,Elgeyo Marakwet,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/gideon-kimaiyo/
membership:9c9da6c0bb2899d2cf7e97ce53025352307fad36475abd9a98c5530e8ce19127,Dorothy Muthoni,No,UDA,—,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/ikiara-dorothy-muthoni/
membership:4fe181baebb35bf1c6880924cae8d1688529c4c3de56972c1eaa1892832f9332,Gakuya James Mwangi,No,UDA,Embakasi North,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/james-mwangi-gakuya/
membership:b7738d3f71383cf3eff05a342c44a709faf3e6ab63a5fa347145092fc6f771e0,Njeri Maina,No,UDA,—,Kirinyaga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/jane-njeri-maina/
membership:6275ec43bbb318cb5b475afe9952e2a19098cd6be0e68dfe41f8b32d5509f59b,Joash Nyamache Nyamoko,No,UDA,North Mugirango,Nyamira,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/joash-nyamache-nyamoko/
membership:151a9d1d4ccae4f684fb8b7966665894ebafe8b2ad370969efc312c01b9474b1,John Kiragu,No,UDA,Limuru,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/john-kiragu-chege/
membership:89019acf4af772b8d96e777289d770554df115fb00149054bab93e972a3a64ba,Julius Kipbirwot Meli,No,UDA,Tinderet,Nandi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/julius-kipbiwot-meli/
membership:2d9112b3377d89707c450ae0f1079a9d22d16198f2d8219aa2a9a0a77bba97d6,Muchangi Karemba,No,UDA,Runyenjes,Embu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/karemba-eric-muchangi/
membership:95dd0b521dfa96645785bfe2b5a7e1530dd6da7774c0028544b0664dd931101f,Tandaza Kassim Sawa,No,ANC,Matuga,Kwale,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kassim-sawa-tandaza/
membership:0b33c078c37fb7891f97e219ba4d00a937c81531ac55b96b81c0b929cdbd2a29,Kimani Francis Kuria,No,UDA,Molo,Nakuru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/honcpa-kimani-francis-kuria/
membership:dc437bf6de22b25d22cc68dab6242cd65f8e816fd9a4304b6db3ef3767b9629d,Mathias Nyamabe Robi,No,UDA,Kuria West,Migori,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mathias-nyamabe-robi/
membership:fdb633eca5bb5bd368ac2c8344b9e2f4641e7412fd04df6794982638ede6e7dc,Mbiuki Japhet Miriti Kareke,No,UDA,Maara,Tharaka Nithi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mbiuki-japhet-miriti-kareke/
membership:b1519b10a8dbe4d6abd374fd7129100f338931f5444e692d6353370efefbbd39,Mejjadonk Benjamin Gathiru,No,UDA,Embakasi Central,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mejjadonk-benjamin-gathiru/
membership:83aa9b2dd8cdbf334c1bee580ef93d4247803dd1999cdf4a5d4330b116379ee8,Michael Wambugu Wainaina,No,UDA,Othaya,Nyeri,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/michael-wambugu-wainaina/
,Moses Malulu Injendi,No,—,—,—,
membership:89ea2e3ffa4cc0752827605a8c9d0a6f4de39261c67d243f2267dce9b7dbf162,Mugambi Murwithania Rindikiri,No,IND,Buuri,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mugambi-murwithania-rindikiri/
membership:b810cb0939dd746a8414d46c105dc334cee42c9f1676318bdf92e9f3189180c8,Mwafrika Augustine Kamande,No,UDA,Roysambu,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mwafrika-augustine-kamande/
membership:f5fb3a8a8dce43a7fab420533c831ee8de0710f9fbdf026e04b06bc03a7ffe5b,Mwirigi John Paul,No,UDA,Igembe South,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mwirigi-john-paul/
membership:42282950db69780b0f11c5162cef026888f0f71e52f733c4a2c27d79dcabc036,Waqo Naomi Jillo,No,UDA,—,Marsabit,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/naomi-jilo-waqo/
membership:694b9dcf8ba73b302b0eb402bb2c7a4072116771ad46591b011582196edcbe69,Nduyo Susan Ngugi,No,TSP,—,Tharaka Nithi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/ngugi-susan-nduyo/
membership:1098ea4d49c72f99e1137e5e937ea3e5bbb0410c77df0b2a8fc4eaad0a6f137e,Onesmus Ngogoyo,No,UDA,Kajiado North,Kajiado,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/onesmus-ngogoyo-nguro/
membership:6815fd41cbcf8ded76c26d0194ea3b8f3579bb0d91cdeba2d6aa42dfaf7b152f,Kihungi Peter Irungu,No,UDA,Kangema,Muranga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/peter-irungu-kihungi/
membership:178fd71949889fef5bc72ceb45d55cf068aa23f86fb311ddeb516084af530a5f,Peter Lochakapong,No,UDA,Sigor,West Pokot,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/peter-lochakapong/
membership:a0743662371689a2438d158dd4f9596c94474f4a6bd522328151662ac35a09cf,Nyamai Rachael Kaki,No,JP,Kitui South,Kitui,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/rachael-kaki-nyamai/
membership:86a3d2d7fdbce30bb42c100d8af598de8e4f53e92fe426f7a7dd817565a80fa9,Chege Sabina Wanjiru,No,JP,—,Muranga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/sabina-wanjiru-chege/
membership:7f104bb6100650d582e2c40412ad3d80adf5b4767243dc4d046ab0d562f228eb,Simon Nganga Kingara,No,UDA,Ruiru,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/simon-nganga-kingara/
membership:2b3006c32ff67cc3c4fcbff3d4d132df4d67bf4c8ac8bfeb9f85c01a69c054e2,Karani Stephen Wachira,No,UDA,Laikipia West,Laikipia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/stephen-wachira-karani/
membership:667015de251f9314a9833a8ceed840191e76fa0dc97d72f9910dfb11359eedd6,Julius Manaiba,No,UDA,Igembe North,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/taitamu-julius-manaiba/
membership:fd2b8cc7cc13e8934bc8b966fcdcea273e61042dc753bd6b4cad03e2a5b4566e,Adagala Beatrice,Abstained,ANC,—,Vihiga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/adagala-beatrice-kahai/
membership:2c9ebcd21bf92dbc04a84dfea84cbcc0cbe3a927776694a6213166d1a324df55,Kiplagat David,Abstained,UDA,Soy,Uasin Gishu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/david-kiplagat/
membership:070af35d25825dc4db9cb6bb1c864be85ed7ca9aaa9a6cb2ff0f262df2c7e7e3,Ruweida Mohamed,Abstained,JP,Lamu East,Lamu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/obo-ruweida-mohamed/
membership:ee1d8cd2bfd518c0bee4155b597778d07fdd1356b39edadb06300f84796aa012,Abdi Ali Abdi,Absent,NAP-K,Ijara,Garissa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/abdi-ali/
membership:450bc42b339ddfa142ffd10a5e3353323a49fac878799ef635493da17edc56b5,Abdikadir Hussein,Absent,ODM,Lagdera,Garissa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/abdikadir-hussein/
membership:5441891818c9f741017918204b53096e026c5b005af7223e78f1774024f4bc35,Shurie Abdi Omar,Absent,JP,Balambala,Garissa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/abdi-omar-shurie/
membership:0748959e9903767258471338b5b0d14773c10785b397a8963521064cb05cd636,Hussein Weytan,Absent,ODM,Mandera East,Mandera,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/hussein-weytan/
membership:3a4dc3235266bc97483c696e7b20cd144b86fe16d17b52619560d96a9d2e74e0,Abubakar Talib,Absent,WDM-K,—,Mombasa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/abubakar-talib-ahmed/
membership:ee816e227d6a1f59e4fb0326db3f6156ec8841a978044352d4a3f70e9a5dec0d,Abuor Paul,Absent,ODM,Rongo,Migori,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/abuor-paul/
membership:1577dddc2f542e1f55882ba9dc5994f091cc09a6a726061080cd1ae3eeae189f,Adhe Wario Guyo,Absent,KANU,North Horr,Marsabit,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/adhe-wario-guyo/
membership:3855c56f007bf56e0d3a863663d9d25f57cf47ec4ca5ef7bb431c2d1803cd153,Aden Mohammed,Absent,ODM,Wajir South,Wajir,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/adow-aden-mohammed/
membership:2badd63b891ad73645ef806c6eca4e09d70c5fd11ff2e6156f6cb948415cb7e7,Ahmed Shakeel Ahmed Shabbir,Absent,IND,Kisumu East,Kisumu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/ahmed-shakeel-ahmed-shabbir/
membership:ecbc3efb90a38df6ca122c59686f223c76523f44e49e4423f551e0468386807a,Alfah Ondieki Miruka,Absent,UDA,Bomachoge Chache,Kisii,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/alfah-miruka-ondieki/
membership:c0cd4a2a025c038ea53f5436462d6030b1bd23f7359af574f49e5b77a9c3dc20,Abdisirat Khalif,Absent,UDA,—,Mandera,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/ali-abdisirat-khalif/
membership:e93bf4897ee730f9f5206a591401feec865464bec1645997cbead0ca51476421,Abdullahi Amina Dika,Absent,KANU,—,Tana River,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/amina-dika-abdullahi/
membership:7729296c94f61bea5bbcd1be5dc05a9f63de7242fd3695851aa0b954c2d3a89c,Mupe Anthony Kenga,Absent,PAA,Rabai,Kilifi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/anthony-kenga/
membership:2667880050902b3a06be63762ca7013cb630750183ddfb0b2366de490490317f,Antoney Kibagendi,Absent,ODM,Kitutu Chache South,Kisii,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/anthony-kibagendi/
membership:1e2f92f72a2a90e9b485ae5eb44310b7a4e9b767b52f59aedd8d18bc664b1025,Atandi Samuel Onunga,Absent,ODM,Alego Usonga,Siaya,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/atandi-samuel-onunga/
membership:4274d4e64f7cfad2c49377833d3751238a0ee7ac3dea9a577c5ec6ce9843b517,Bady Twalib,Absent,ODM,Jomvu,Mombasa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/bady-bady-twalib/
membership:dc9dd32eee53323ff48fba6b1a2441243401d0471a6e516007ec6be60cfede4a,Langat Benjamin Kipkirui,Absent,UDA,Ainamoi,Kericho,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/benjamin-kipkirui-langat/
,Bidu Mohamed Tubi,Absent,—,—,—,
membership:2efa52fbf13ce1c89da66fd20bcd07eafaffc4057632a8fe8e2515b040ea1b68,Boss Gladys Jepkosgei,Absent,UDA,—,Uasin Gishu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/boss-gladys-jepkosgei/
membership:2c3808b3cf50bb802d1439a4cdd108edbb39da66ac31b5b880cea4f70ae100a3,Bowen David Kangogo,Absent,UDA,Marakwet East,Elgeyo Marakwet,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/david-kangongo-bowen/
membership:ba50a7e6831ebd577d85c5a5addf17e938cdbcc85efd0b3e371e2483b52eae57,Mule Caleb Mutiso,Absent,MCCP,Machakos Town,Machakos,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/caleb-mule-mutiso/
membership:30f9d530afd9742b85786c36057c98926d1f85d7daf285115d6c20d591daa7a5,Omondi Caroli,Absent,ODM,Suba South,Homa Bay,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/caroli-omondi/
membership:f19583f92a935bf90bb4eb48616359f9cff75976f9798adee02eb806aceb4414,Charles Gumini Gimose,Absent,ANC,Hamisi,Vihiga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/charles-gumini-gimose/
membership:a59c5eb6811e1647f6e874a6dd638f8a7c5b94be59ea08535f238b0aef93f410,Wangaya Christopher Aseka,Absent,ODM,Khwisero,Kakamega,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/christopher-aseka-wangaya/
membership:f73a7ec54f6d671aaa16048ed5dd92ab3b93af3f91456f05681c3732f17bbf19,Chumel Moroto Samwel,Absent,UDA,Kapenguria,West Pokot,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/chumel-moroto-samuel/
membership:00a4fd1a929f129747c9829c4bded9a80b01845e203a264ff756b54362fdf5fc,Dido Ali. Rasso,Absent,UDA,Saku,Marsabit,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/col-rtd-ali-rasso-dido/
membership:a9954184b17fb105b8c387228e7aef1b678f9eb67c4b234408f9bf8814525edd,Daniel Epuyo Nanok,Absent,UDA,Turkana West,Turkana,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/daniel-epuyo-nanok/
membership:2fb42846a13cb374298c26177f9da3347e20b92a07a4a34db58f11f64977f640,Daniel Wanyama,Absent,UDA,Webuye West,Bungoma,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/daniel-wanyama-sitati/
membership:653c5030be854a3d60f5523c3972a650aee100a6a6b0029e40562d9e2a5b9669,David Gikaria,Absent,UDA,Nakuru Town East,Nakuru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/david-gikaria/
,David Njuguna Kiaraho,Absent,—,—,—,
,Denar Joseph Hamisi,Absent,—,—,—,
membership:40394f6bc03ea612a28dccd0dfa9abb1a8b63e52d450bdcdc43e493d8f28d029,Didmus Wekesa Barasa Mutua,Absent,UDA,Kimilili,Bungoma,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/didmus-wekesa-barasa-mutua/
membership:710f224704b51e017a7bcf63270c1c31729e8a78b1e17dd3d11b50f4b1a655ea,Aburi Donya Dorice,Absent,WDM-K,—,Kisii,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/donya-dorice-aburi/
membership:8e4c6c4fdce08e20b75c55d42b6ee827b0acffa5b237f2e199049eeb0265090b,Mathenge Duncan Maina,Absent,UDA,Nyeri Town,Nyeri,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/duncan-maina-mathenge/
membership:d6d08a6e395ab6984d3a28a16009a7b9beca17afd79623815c983bf5065942f5,Mutuse Eckomas Mwengi,Absent,MCCP,Kibwezi West,Makueni,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/eckomas-mwengi-mutuse/
membership:a927751eb3b4389c6a60102d123ed280f224468d5729dcf1bd72100f680ad4e8,Chege Njuguna,Absent,UDA,Kandara,Muranga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/edwin-chege-njuguna/
membership:463ef64d8bc6b3136f82ec679cd6467a3bfb5da7df89902f4c2382d0497bb706,Paul Ekwom Nabuin,Absent,ODM,Turkana North,Turkana,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/ekwom-nabuin/
membership:4005c0a8fc727ca4db749eff363f31968ce82c203f74554557c3de2bd0e811db,Elijah Memusi Kanchory,Absent,ODM,Kajiado Central,Kajiado,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/elijah-memusi-kanchory/
membership:109b21df12a184701eae7e515da0e925643a7aecf0929a6b1eb1d2759353dff4,Elisha Ochieng Odhiambo,Absent,ODM,Gem,Siaya,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/elisha-ochieng-odhiambo/
membership:79b3daae5e632e5e691df82fe6ce7af970a12aae53a81752a4259ea2ab3889bc,Eric Wamumbi,Absent,UDA,Mathira,Nyeri,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/eric-wamumbi/
membership:b8a9f8f43d4a5d2b092d8f1a188ae7fbf357515c99661d18bc19d695167584a6,Kagesi Ernest Ogesi Kivai,Absent,ANC,Vihiga,Vihiga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/ernest-ogesi-kivai/
membership:34b7d86ea1c04646eb60f0804c26a86d50945e036514adc261a6b3e5150f70a5,Obara Eve Akinyi,Absent,ODM,Kabondo Kasipul,Homa Bay,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/eve-akinyi-obara/
membership:7d52dfe47d4355a04ff007e37608567789106c393bfd0a9083f59534c83a55ee,Muli Fabian Kyule,Absent,GDDP,Kangundo,Machakos,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/fabian-kyule-muli/
membership:768d82107d63ea6a23abb1d6fc6b769e49bc77039cf1ccf3789c04b011902eb1,Gitau Faith Wairimu,Absent,UDA,—,Nyandarua,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/faith-wairimu-gitau/
membership:c29ff283daac2b067b39cb9fa8162750a4be1af55f23b9da7832e253479bbbbd,Farah Maalim,Absent,WDM-K,Dadaab,Garissa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/farah-maalim/
membership:1423fe978012eb5d7685d157da757884ce398db19c2bc5cae93cb89ec67ebd78,Farah Salah Yakub,Absent,UDA,Fafi,Garissa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/salah-yakub/
membership:5fb9d7bc259a0794581d34cf1ce9b4c4677dd797804134ae70bff220276167fd,Farah Yussuf Mohamed,Absent,ODM,Wajir West,Wajir,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/farah-yussuf-mohamed/
membership:c9ad3bcac3d92ef1ed6aa31b950e8821faa0c88f0ef4afab61c57ed7968259b2,Jehow Fatuma Abdi,Absent,ODM,—,Wajir,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/fatuma-abdi-jehow/
membership:0d6e1c7fae058ee4868e81bdf62f9c4e07bb7675a581559be6236b3f14f48e39,Mohammed Fatuma Zainab,Absent,IND,—,Migori,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/fatuma-zainab-mohammed/
membership:cc8399e392e944b615f4033d6249df677aac263bc870c954752b4ac7dc213454,Fred Kapondi,Absent,UDA,Mount Elgon,Bungoma,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/fred-chesebe-kapondi/
membership:2d55adfce64494fc75d9cef581e902c3cf81a7f5e920a0730e62b21e047f7d1b,Gabriel Koshal Tongoyo,Absent,UDA,Narok West,Narok,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/gabriel-koshal-tongoyo/
membership:b9b063386de0a3868641c8e13edf523becd778b7e9ea4fd388214823a5aa4dfd,Gachagua George,Absent,UDA,Ndaragwa,Nyandarua,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/gachagua-george/
membership:bb966486b729cd33f5f5d41cd310a8975f60b7293c97fdf9b8361b829385885c,Gathoni Wamuchomba,Absent,UDA,Githunguri,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/gathoni-wamuchomba/
,Geoffrey Kariuki Kiringa Ruku,Absent,—,—,—,
