Member ID,Name,Vote,Party,Constituency,County,Profile URL
membership:77f226a1c479a3e0ca82f97344b52e4db958a55b0d941671912add25522011ea,Kaguchia John,Yes,UDA,Mukurweini,Nyeri,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kaguchia-john-philip/
membership:2fc891cc4cb392d2cf2a981b488259b614eeea8ce933af5365adaf3614022253,Kailemia Elizabeth Karambu,Yes,UDA,—,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kailemia-elizabeth-karambu/
membership:8d58b7b862fec4ce1290c28ab51840353d94a5d371d44c633bfc9e6ea1e1f866,Rael Kasiwai,Yes,KUP,—,West Pokot,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kasiwai-rael-kasiwai/
membership:e0de606a746b938838dc820cfbf03ff4af6609923709c696155dbd4090f5e1dd,Kemei Beatrice Chepngeno,Yes,UDA,—,Kericho,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kemei-beatrice-chepngeno/
membership:11bfd23d0bc4e6e5d5d83d6bd87cd0aa75e1cb88c6e47eecfe0be561d1f1942e,Keynan Wehliye Adan,Yes,JP,Eldas,Wajir,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/keynan-wehliye-adan/
membership:3c867dda0d2ba7393d0ab5f2526a54c325a261733d095e9f0fa8c30f4928ff3f,Jayne N.W Kihara,Yes,UDA,Naivasha,Nakuru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kihara-jayne-njeri-wanjiru/
membership:3e56e6d7d847989878ff97a372d6f0285d204bd4c23ba854ee66235f0fb46a26,Hon.karitho Kiili Daniel,Yes,JP,Igembe Central,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kiili-daniel-karitho/
membership:67cfc72ca9fb7412ef4617a96e0f9560571b7eb9b96e7e5d8d649edf1625fba5,Kilel Richard Cheruiyot,Yes,UDA,Bomet Central,Bomet,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kilel-richard-cheruiyot/
membership:391336d9f843db914c2e43fe3aa96517c5999eab81f46999cb23b9de6744072c,Richard Kipkemoi Yegon,Yes,UDA,Bomet East,Bomet,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/yegon-richard/
membership:05b4daefbefb16b4b3d26c1066468e84136b4c06fca727bab7ddc5c90a232cf0,Mwangi Festus Kiunjuri,Yes,TSP,Laikipia East,Laikipia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kiunjuri-festus-mwangi-maina/
membership:caa01cb25ce2a483d1df3d0272c84dec1b0d6fa48574635657b898fc86996310,Komingoi Kibet Kirui,Yes,UDA,Bureti,Kericho,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/komingoi-kibet-kirui/
membership:cc2679f154ef070560dd897a25b79d43bada6b2aabd06a791be5bdbe08c8cd61,Korir Adams Kipsanai,Yes,UDA,Keiyo North,Elgeyo Marakwet,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/adams-kipsanai/
membership:3dd6b1bb7838a2b3da2e9331c2d798ea518b2e6b0e1ffa0d593d29bde9dae034,Lawrence Mpuru Aburi,Yes,NOPEU,Tigania East,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/lawrence-mpuru-aburi/
membership:797ee767b961fd039064e13fb37ef70599d75ef76fec76c4f3145b94233da3ba,Sankaire Leah Sopiato,Yes,UDA,—,Kajiado,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/leah-sankaire-sopiato/
membership:ac8d2bdf7cdde1c0f26262590e69d42fcae7ca19d355078fddf09b5745e96e02,Lekuton Joseph,Yes,UDM,Laisamis,Marsabit,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/lekuton-joseph/
membership:2bc2919245fd98bed6d0290b8d175bb3011eb49a03dec697f090055ff11d7dd3,Lemanken Aramat,Yes,UDA,Narok East,Narok,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/lemanken-aramat/
membership:93efe0a74dfe5f328c05557066bcd202feded15594b96dbd6209293cb51ee84c,Lenguris Pauline,Yes,UDA,—,Samburu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/lenguris-pauline/
membership:9df52533a4c1046f3de891917cc25ea86a2f64b9a9661e471c70a3633152797f,Jackson Lekumontare,Yes,KANU,Samburu East,Samburu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/jackson-lekumontare/
membership:abaf08c0375eb20264ce2dceeee9da6ccb01f430bf0a9661e1dea8b4943be1ad,Letipila Dominic Eli,Yes,UDA,Samburu North,Samburu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/letipila-dominic-eli/
membership:1f14490f77e76319d08b00e3294f49a60d30a752b114d89d582fd3366bd0b150,Lilian Achieng Gogo,Yes,ODM,Rangwe,Homa Bay,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/lilian-achieng-gogo/
membership:f93ae30d0ecc26487ff199504b58014fe703263e8ed9f84e1dc601f4e629ce44,Siyoi Lillian Chebet,Yes,UDA,—,Trans Nzoia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/lillian-chebet-siyoi/
membership:7f6bea0d849b6dfa086fba19aae316bdfc5570eecbb17fe726ce579f2c4c43bc,Linet Chepkorir,Yes,UDA,—,Bomet,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/chepkorir-linet/
membership:40725ddd3eeb23de1d8fe1e9e2578113dd4f5b7c4dca2d2536e78eb651498182,Mizighi Lydia Haika,Yes,UDA,—,Taita Taveta,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/lydia-haika-mnene-mizighi/
membership:6b929731cfe543b9710e683c74ad0965b31e11c92b6645f0247cd311de69e0ce,Maina Betty Njeri,Yes,UDA,—,Muranga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/maina-betty-njeri/
membership:1670dfe01f57c064857e8e45c6acd624dadc05fc6ed57245f30c3825a0606ecd,Mulu Makali,Yes,WDM-K,Kitui Central,Kitui,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/makali-benson-mulu/
membership:7470e90507e26bca87112b0117d63b491c67ed7e0ee5e8b69df4dde92242b5be,Kitany Marianne,Yes,UDA,Aldai,Nandi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/marianne-kitany/
membership:5e78da656a72cbfba5bebeeb829c4c971ef3c9787b85d3626fa773320a394456,Mwenje Mark Samuel,Yes,JP,Embakasi West,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mwenje-mark-samuel-muriithi/
membership:5c5f8bf53520f93dec1c3df2f2e9edce5b5a8956c8e846e33b9788af40715c23,Martha Wangari,Yes,UDA,Gilgil,Nakuru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/martha-wangari/
membership:3eb044a2f6f8e8644a047ed3f1faae0ae86db127ca39dd5461f1ea7fc6be794d,Martin Peters Owino,Yes,ODM,Ndhiwa,Homa Bay,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/martin-peters-owino/
membership:d3ff0a60f7b2a9c086b3ef8d31bf24330c04735c9330012a34e65dbf921a3682,Wanyonyi Martin Pepela,Yes,FORD-KENYA,Webuye East,Bungoma,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/martin-wanyonyi-pepela/
membership:0e926c52b40a6a93c65cc959b4feb390747540af14a3d930e79fe39f1436829d,Maisori Marwa Kemero Kitayama,Yes,UDA,Kuria East,Migori,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/marwa-kemero-maisori-kitayama/
membership:e1068bc9c08a5664d602b60af952dfbbede05962b167231d0407fa7c0474ab26,Mary Emaase,Yes,UDA,Teso South,Busia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mary-emaase-otuch/
membership:c4d6e37ba7bd30ffe25c938617ca6d3dc12852ec9b2c0150ec600dfcb658eb9d,Maingi Mary,Yes,UDA,Mwea,Kirinyaga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mary-maingi/
membership:dc437bf6de22b25d22cc68dab6242cd65f8e816fd9a4304b6db3ef3767b9629d,Mathias Nyamabe Robi,Yes,UDA,Kuria West,Migori,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mathias-nyamabe-robi/
membership:a3168f76869a52471ed52450415ec748848a170c9dcde0a4ce0b34071ba3abcd,Maurice Kakai Bisau,Yes,DAP-K,Kiminini,Trans Nzoia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/maurice-kakai-bisau/
membership:e02acf7583daade14e58cc8a0950bcf9ae0e71bfb351a180800564adcc5c0205,Mbalu Jessica Nduku Kiko,Yes,WDM-K,Kibwezi East,Makueni,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mbalu-jessica-nduku-kiko/
membership:fdb633eca5bb5bd368ac2c8344b9e2f4641e7412fd04df6794982638ede6e7dc,Mbiuki Japhet Miriti Kareke,Yes,UDA,Maara,Tharaka Nithi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mbiuki-japhet-miriti-kareke/
membership:b1519b10a8dbe4d6abd374fd7129100f338931f5444e692d6353370efefbbd39,Mejjadonk Benjamin Gathiru,Yes,UDA,Embakasi Central,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mejjadonk-benjamin-gathiru/
membership:005c5a6716d5e4fdb65432c47987a734e52ba5059af2112082db353689122529,Michael Mwangi Muchira,Yes,UDA,Ol Jorok,Nyandarua,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/michael-mwangi-muchira/
membership:83aa9b2dd8cdbf334c1bee580ef93d4247803dd1999cdf4a5d4330b116379ee8,Michael Wambugu Wainaina,Yes,UDA,Othaya,Nyeri,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/michael-wambugu-wainaina/
membership:bd8c74c6bce9d5c2633cf55bf84a9cb13b5c5819d85b86fde930c70f78d7d568,Machele Mohamed Soud,Yes,ODM,Mvita,Mombasa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mohamed-soud/
membership:f8a852e55b8c5ac3a2d71c05bac76e720f3a17a4f86acc958fd1517f2909c446,Mohamed Zamzam Chimba,Yes,ODM,—,Mombasa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mohamed-zamzam-chimba/
membership:6f80959405b920a97c3441975e3abaf3c729e08b0bd6056a69c66c8bfecca8c4,Kirima Moses Nguchine,Yes,UDA,Central Imenti,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/moses-nguchine-kirima/
membership:f53cd26896eef4cbd00f272253d1cde9b1bf474b2d446fa5e33d39a0f2be30ae,Mugabe Innocent Maino,Yes,ODM,Likuyani,Kakamega,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mugabe-innocent-miano/
membership:32076af7721a9170574207812b72707b4abdb1d6ccdd9fd094a643aa4ac18f21,Muhanda Elsie Busihile,Yes,ODM,—,Kakamega,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/muhanda-elsie-busihile/
membership:cf5a1fbb587634d07da58f5daaae1f7fe3fb70ed3efb6fd987d7be4b690be7f6,Mukunji John Gitonga Mwaniki,Yes,UDA,Manyatta,Embu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mukunji-john-gitonga-mwaniki/
membership:33ce0f7e900055957a0fa0332fdc3b60797aa584c75e420eb9c333cda3b8e996,Munyoro Joseph Kamau,Yes,UDA,Kigumo,Muranga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/munyoro-joseph-kamau/
membership:729653eb2483c419072bb3e2f36e36e7a9d39d73fc82d98c99128b7ff3dbc987,Musa Cherutich Sirma,Yes,UDA,Eldama Ravine,Baringo,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/musa-sirma-cherutich/
membership:5a2ce594594465837c5ae71190a36005673e10e47905d8435ceb5737ffbdb615,Robert Mbui,Yes,WDM-K,Kathiani,Machakos,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/musau-robert-mbui/
membership:722af4fab988ca35ec3eb406ad5153328e369f9bae8ad05b90767a71bb2cb9d5,Mutai Kipronoh Alfred,Yes,UDA,Kuresoi North,Nakuru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mutai-kipronoh-alfred/
membership:07f8356899bca0b9a32ac63287f0bbf8c6550ae4c1aac3ab2979b3da8e6a913f,Passaris Esther Muthoni,Yes,ODM,—,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/gathoni-esther-passaris/
membership:b810cb0939dd746a8414d46c105dc334cee42c9f1676318bdf92e9f3189180c8,Mwafrika Augustine Kamande,Yes,UDA,Roysambu,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mwafrika-augustine-kamande/
membership:9173f085b1df9ced9933f74986783838a732e13244e4ae3b2873a4756e553e8b,Nabii Nabwera,Yes,ODM,Lugari,Kakamega,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/nabii-nabwera/
membership:0e97ef65111c8e8a007c7a9dfc72b1bb9a4447232b0d75fc869f65f1d96dc713,Joseph Emathe,Yes,UDA,Turkana Central,Turkana,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/namuar-joseph-emathe/
membership:42282950db69780b0f11c5162cef026888f0f71e52f733c4a2c27d79dcabc036,Waqo Naomi Jillo,Yes,UDA,—,Marsabit,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/naomi-jilo-waqo/
membership:36456ca33fabc94babff1690cd399da9f892bfeff16197121f9ccb1633b29001,Muriuki Nebart Bernard,Yes,IND,Mbeere South,Embu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/nebart-bernard-muriuki/
membership:5d324a9045609031bcb4ac8674b5421dee9ea486d3186b42031a23a58e292078,Wamboka Wanami Jack Nelson,Yes,DAP-K,Bumula,Bungoma,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/nelson-jack-wanami-wamboka/
membership:4ddf1c10b7564181faf48de0c528802ad74e62da31d21d01253032b1517754c5,Nelson Koech,Yes,UDA,Belgut,Kericho,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/nelson-koech/
membership:694b9dcf8ba73b302b0eb402bb2c7a4072116771ad46591b011582196edcbe69,Nduyo Susan Ngugi,Yes,TSP,—,Tharaka Nithi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/ngugi-susan-nduyo/
membership:d944f8d6333f9554faf2352b19d1847771db8d008856ef87548f4da76699efdb,Ntutu Kitilai,Yes,IND,Narok South,Narok,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/ntutu-kitilai/
membership:b1475551200a22f3b9b66f865c963b53012ff2d42e5824e9934e5d52961ad6a0,Nyakundi Japheth Mokaya,Yes,UDA,Kitutu Chache North,Kisii,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/nyakundi-japheth-mokaya/
membership:988b0e3e5fd9499de15a1b91c169575ca23a92624e355eb63bd7f3a42efd7f07,Nyenze Edith Vethi,Yes,WDM-K,Kitui West,Kitui,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/nyenze-edith-vethi/
membership:24dceee70ecaefcfbad6d1a4b6f43cb935b4b89c186b13fc3ed43f6a01d7fc9d,Omar Mwinyi,Yes,ODM,Changamwe,Mombasa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/omar-mwinyi-shimbwa/
membership:1098ea4d49c72f99e1137e5e937ea3e5bbb0410c77df0b2a8fc4eaad0a6f137e,Onesmus Ngogoyo,Yes,UDA,Kajiado North,Kajiado,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/onesmus-ngogoyo-nguro/
membership:3053aa33557a00d24d791ca619390ce853180bf9193831dd899a5581cd95ac10,Orero Peter Ochieng,Yes,ODM,Kibra,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/orero-peter-ochieng/
membership:6ff5ede511d9389227bc2214313d2a8c8f6502e8a1c20a88bb04f48dbe8250f6,Ntwiga Patrick Munene,Yes,UDA,Chuka/Igambang'ombe,Tharaka Nithi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/patrick-munene-ntwiga/
membership:0928a86f5ebdeb64aafbabd4756b133d34190aacd0d51f9f5d5c9827d230b44d,Osero Patrick,Yes,ODM,Borabu,Nyamira,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/patrick-osero/
membership:debb5423e6c07d9a92a840a5027a4eda730786a3df067b91cd81b0f0409cfa2c,Barasa Patrick Simiyu,Yes,DAP-K,Cherangany,Trans Nzoia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/patrick-simiyu/
membership:134dc9c1ff56e8d26f5a9fc5f83fce85480c5354cfc2e0f771d01486a4a24f49,Katana Paul Kahindi,Yes,ODM,Kaloleni,Kilifi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/paul-kahindi-katana/
membership:73afccb58254d4124e560cc3fcd46d0e6ab25e21eda8bf439657991e8cd337b1,Paul Kibet Chebor,Yes,UDA,Rongai,Nakuru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/paul-kibet-chebor/
membership:bdd5674f95fdf58f1ebc623ae61e02e53ed6692e36d50f96a9f128402556bebc,Masara Peter Francis,Yes,ODM,Suna West,Migori,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/peter-francis-masara/
membership:178fd71949889fef5bc72ceb45d55cf068aa23f86fb311ddeb516084af530a5f,Peter Lochakapong,Yes,UDA,Sigor,West Pokot,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/peter-lochakapong/
membership:44553cddfb68715f237f76ea68b5c76fabccb45c982aee1cacd15b30786f9d18,Pkosing David Losiakou,Yes,KUP,Pokot South,West Pokot,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/pkosing-david/
membership:ebacfedde9519caeeb3b566b96bc11d937f632ed173f4ef343899a12b2ea166c,Protus Ewesit Akujah,Yes,UDA,Loima,Turkana,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/protus-ewesit/
membership:4fea4bb259380d2fbcb0e7c1977bf85e8f5c234d646d7685a69e19044e56c5c9,Rahab Mukami,Yes,UDA,—,Nyeri,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/rahab-mukami-wachira/
membership:c041a3480bd9938f5f2f77177fcaeba8b13612503c6d1598abb78f1a088dd3f0,Wanjala Raphael Bitta Sauti,Yes,ODM,Budalangi,Busia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/raphael-bitta-sauti-wanjala/
membership:8375804f28e1aff00f2df04d480b4f736a41dea614d316cdae624d6462049a04,Bedzimba Rashid Juma,Yes,ODM,Kisauni,Mombasa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/rashid-juma-bedzimba/
membership:8fc0947b181b98d28d34ece4f5b82bbdddd4738c171e17f42fd12e9ab1e0f9e5,Tonkei Rebecca Noonaishi,Yes,UDA,—,Narok,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/tonkei-rebecca-noonaishi/
membership:3e557ac6f50c2aafb2139e472e9cde39da3ebf66866aa955477716e94fa47851,Reuben Kiborek,Yes,UDA,Mogotio,Baringo,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/reuben-kiborek/
membership:e6b034d629d6a69b84025e45624e36ab828967809addd83fb226f95ac9ed24d7,Ken Chonga,Yes,ODM,Kilifi South,Kilifi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/richard-ken-chonga-kiti/
membership:a5fefcaf8d5ea8abdf99e0baab9b6332556adb7bae6adda6c27507dbfee437cf,Busia Ruth Adhiambo Odinga,Yes,ODM,—,Kisumu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/ruth-adhiambo-odinga-busia/
membership:86a3d2d7fdbce30bb42c100d8af598de8e4f53e92fe426f7a7dd817565a80fa9,Chege Sabina Wanjiru,Yes,JP,—,Muranga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/sabina-wanjiru-chege/
membership:33c183879879ca9beae63daf4f82f9c6e4fa016537037513459123df3cd8dfb0,Samson Ndindi Nyoro,Yes,UDA,Kiharu,Muranga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/samson-ndindi-nyoro/
membership:1c622ddd8a510ded366714ce11470a5d477853a5e11ee175abb5b9b7a66cf490,Arama Samuel,Yes,JP,Nakuru Town West,Nakuru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/samuel-arama/
membership:743fbfcf6c2b5c0c3af0af9fb04d1ee5a6b48e1da1f4d8de408ac58ad480c856,Rai Samuel Gonzi,Yes,PAA,Kinango,Kwale,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/samuel-gonzi-rai/
membership:9a4260aba07c0abe85833a9ee70ad04ac85dfd7c9671f8943723977a902f5a02,Gachobe Samuel Kinuthia,Yes,UDA,Subukia,Nakuru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/samuel-kinuthia-gachobe/
membership:16ebaf9f1b1eb4cfde6b03a673be06c5b22e57bd657d69ff48c4c84b76d8ff94,Samuel Kiprono Chepkonga,Yes,UDA,Ainabkoi,Uasin Gishu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/samuel-kiprono-chepkonga/
membership:a529a0975d9734e2f7cdf864b0d5f0d4ecbf6c138423adfaff0d589397e7e753,Jematiah Flowrence Sergon,Yes,UDA,—,Baringo,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/sergon-florence-jematiah/
membership:d68c5122273ac73fa3329915d7d2a6d1add1dc693eb4e4fa3f34134cf0b1a02f,Shadrack Mwiti,Yes,JP,South Imenti,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/shadrack-muli/
membership:b74fcf346652a015fac12e8c10f470f7c8c023bb63a0827bef051f97055857a4,Shake Mbogho Peter,Yes,JP,Mwatate,Taita Taveta,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/shake-mbogho-peter/
membership:d25c78f82e68456ba77d9fd252de18e1bfad7e4f9876ca53b59f966c51e78082,Sheikh Umul Ker Kassim,Yes,UDM,—,Mandera,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/sheikh-umul-ker-kassim/
membership:203ded963d4d5f3b379bbce11402b01b5b3cfbece2848b5eef31c427f8cc9e0a,Shinali Bernard Masaka,Yes,ODM,Ikolomani,Kakamega,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/shinali-bernard-masaka/
membership:c89677d290afa04b908b48119ea42409f4355339f7b37dcdace24a30b329cf4d,Silvanus Osoro,Yes,UDA,South Mugirango,Kisii,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/silvanus-osoro-onyiego/
membership:b63de64300bf269c6ecddc1d155230217ca4f467e3d84e62c518e7db6ce32215,Sloya Clement Logova,Yes,UDA,Sabatia,Vihiga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/sloya-clement-logova/
membership:4bb4500bf403e8d95dae50b78ef6b0457a511564b1654996228aa30026948d3f,Mogaka Stephen,Yes,JP,West Mugirango,Nyamira,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/stephen-mogaka/
membership:2b3006c32ff67cc3c4fcbff3d4d132df4d67bf4c8ac8bfeb9f85c01a69c054e2,Karani Stephen Wachira,Yes,UDA,Laikipia West,Laikipia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/stephen-wachira-karani/
membership:a6d465d6d977771ffe43219548bd15659561f13dc8e89b5432b18ccc9fddd015,Suleka Hulbale Harun,Yes,UDM,—,Mandera,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/suleka-hulbale-harun/
membership:591cebf7e3c45b3775e998d666d7579f32637cfba4b4a999f803257b773c06fc,Kiamba Suzanne Ndunge,Yes,WDM-K,Makueni,Makueni,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/suzanne-ndunge-kiamba/
membership:67d428ed0dd0446f1ebed2b6de93c4d7d8ca66bf1d5014afbd721096f44c358f,Nzambia Kithua Thuddeus,Yes,WDM-K,Kilome,Makueni,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/thaddeus-kithua-nzambia/
membership:cefbcc0de2137756c813b1473b834bb68ac7ef2ee8d10eef4a1ccc703aa4862f,Wetangula Timothy Wanyonyi,Yes,ODM,Westlands,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/timothy-wanyonyi-wetangula/
membership:13dbe7c87a16c0342cc225008950ea86565533e547941501b057bd47cc97fbba,Odege Tom Mboya,Yes,ODM,Nyatike,Migori,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/tom-mboya-odege/
membership:5f1ae2a9467ab7b5567683b381c2433d48ff4279f2e5a4449cdcf03b2f9d0ce1,Tonui Joseph Kipkosgei,Yes,UDA,Kuresoi South,Nakuru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/tonui-joseph-kipkosgei/
membership:931f783d018b1e586f80267198a94a1a3d5ee2bf8cdd7809fef37bcb6f2f08d5,Muhia Wanjiku,Yes,UDA,Kipipiri,Nyandarua,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/wanjiku-muhia/
membership:ea4806bd520faac1fa37f40b36879037ec5c357e52c0ffec83516078e9cc8472,Kamket Kassait William,Yes,KANU,Tiaty,Baringo,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kassait-william/
membership:ec1969f977be63918b1bdaa055b2f60bbdae38769032068563ca998bcc396c95,Yegon Brighton Leonard,Yes,UDA,Konoin,Bomet,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/yegon-brighton-leonard/
membership:7b043a8276e8e167a70cede2e71ff66f7953702b8dd1f76a2fcc4a4fab7a58d7,Yusuf Hassan,Yes,JP,Kamukunji,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/yusuf-hassan-abdi/
membership:ca591d8cdc67046435b2d004da643629a89b547f66c5f9ce6e068dd48bbec564,Thuku Zachary Kwenya,Yes,JP,Kinangop,Nyandarua,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/zachary-kwenya-thuku/
